-0.01,-9.80,-0.80,1.21,0.38,-1.14
-0.02,-9.66,-0.72,1.23,0.82,-1.15
-0.02,-9.84,-0.72,1.27,0.68,-1.18
0.01,-9.81,-0.68,1.25,0.56,-1.20
0.00,-9.96,-0.69,1.31,0.63,-1.15
-0.02,-9.85,-0.89,1.37,0.37,-1.24
-0.00,-9.83,-0.70,1.24,0.87,-1.15
0.11,-9.84,-0.62,1.32,0.48,-1.11
-0.12,-9.93,-0.77,1.29,0.96,-1.35
-0.12,-9.87,-0.74,1.38,-0.15,-1.15
0.04,-9.82,-1.13,1.59,-1.24,-1.26
0.57,-9.81,-3.49,4.24,19.78,-1.11
0.27,-9.95,-2.22,5.03,68.57,-1.84
-0.75,-9.81,-2.01,5.04,88.64,-1.97
-0.68,-9.84,-1.23,4.55,93.47,-2.22
-0.87,-9.79,-0.75,4.17,92.39,-2.27
-0.83,-9.78,-0.28,4.31,83.82,-2.02
-0.68,-9.77,-0.08,4.51,73.09,-1.86
-0.58,-9.87,-0.40,3.80,62.05,-1.69
-0.43,-9.85,-0.20,3.14,49.58,-1.76
-0.33,-9.73,-0.70,2.63,40.83,-1.64
-0.20,-9.80,-0.77,2.74,39.06,-1.58
-0.10,-9.96,-0.77,2.27,35.89,-1.67
-0.19,-9.72,-0.52,2.74,33.32,-1.50
-0.30,-9.79,-0.73,2.46,30.19,-1.53
-0.02,-9.84,-1.05,2.79,33.46,-1.47
-0.05,-9.82,1.74,-1.40,6.05,-1.78
0.24,-9.84,-0.97,1.39,-1.44,-1.12
-0.12,-9.67,-0.47,1.11,-0.16,-1.22
0.06,-9.82,-0.79,1.05,-0.17,-1.13
-0.02,-9.84,-0.66,1.74,2.99,-1.13
-0.06,-9.95,-0.62,0.06,-3.44,-1.28
0.09,-9.68,-1.14,1.32,1.11,-0.97
-0.04,-9.87,-0.74,1.66,3.07,-1.12
-0.08,-9.95,-0.59,1.03,0.08,-1.22
0.09,-9.86,-0.78,1.06,-0.96,-1.28
0.02,-9.79,-0.72,1.08,0.37,-1.21
0.03,-9.72,-0.78,1.40,1.18,-1.13
-0.07,-9.82,-0.76,1.40,0.32,-1.12
-0.00,-9.81,-0.79,1.61,1.23,-1.30
0.01,-9.84,-0.66,1.26,0.42,-1.27
-0.03,-9.83,-0.90,1.16,0.04,-1.07
0.00,-9.76,-0.70,1.02,-0.60,-1.20
0.02,-9.81,-0.69,1.13,-2.21,-1.07
0.01,-9.81,-1.21,1.40,0.95,-1.12
0.12,-9.85,-0.74,1.36,2.48,-1.14
-0.06,-9.87,-0.69,1.29,0.56,-1.19
-0.01,-9.85,-0.80,1.36,0.98,-1.18
-0.02,-9.81,-0.57,1.27,0.95,-1.21
-0.10,-9.81,-0.62,0.99,-0.95,-1.31
0.04,-9.86,-0.79,1.37,1.40,-1.19
-0.05,-9.82,-0.72,1.44,1.49,-1.24
-0.01,-9.80,-0.84,1.07,-0.43,-1.05
-0.00,-9.77,-0.87,1.11,0.19,-1.34
-0.01,-9.93,-0.84,1.45,0.82,-1.18
-0.05,-9.79,-0.77,1.17,0.11,-1.15
-0.02,-9.70,-0.63,1.24,0.27,-1.15
-0.06,-9.96,-0.80,1.24,0.45,-1.18
