-0.03,-9.66,-0.77,1.41,0.66,-1.34
-0.04,-9.80,-0.80,1.28,0.66,-1.21
-0.06,-9.89,-0.88,1.21,0.50,-1.20
-0.04,-9.83,-0.73,1.18,0.82,-1.24
-0.04,-9.82,-0.72,1.19,0.64,-1.22
-0.01,-9.83,-0.67,1.31,0.55,-1.37
-0.02,-9.83,-0.74,1.33,0.60,-1.23
0.02,-9.84,-0.75,1.22,0.55,-1.29
-0.10,-9.84,-0.85,1.17,0.13,-1.08
-0.16,-9.79,-0.33,0.96,-5.79,-1.02
-0.24,-9.74,0.01,0.59,-20.23,-0.86
-0.43,-9.82,0.17,-0.09,-37.45,-0.87
-0.33,-9.67,-0.39,-0.79,-53.51,-0.66
-0.62,-9.62,0.40,-1.15,-63.09,-0.34
-0.34,-9.85,-1.02,-1.38,-67.47,-0.44
-0.28,-9.96,-1.01,-1.18,-60.53,-0.66
-0.43,-9.74,-0.85,-1.04,-57.61,-0.59
-0.35,-9.95,-0.84,-1.08,-58.36,-0.47
-0.18,-9.83,-1.00,-1.02,-58.97,-0.63
0.57,-9.62,-0.45,3.47,-49.52,-0.56
-0.15,-9.81,-1.33,-0.35,-40.79,-0.93
-0.01,-9.77,-1.14,-0.21,-36.87,-0.92
0.15,-9.95,-1.12,-0.16,-31.88,-0.85
-0.08,-9.86,-0.85,-0.08,-24.71,-0.93
-0.04,-9.66,-0.96,0.79,-21.02,-1.03
0.12,-9.81,-1.10,0.46,-16.32,-0.97
0.08,-9.85,-1.07,0.56,-15.60,-1.05
-0.03,-9.84,-0.81,0.98,-8.41,-1.08
-0.05,-9.70,-0.78,1.00,-7.83,-1.18
-0.06,-9.82,-0.47,0.71,-12.05,-0.95
-0.13,-9.84,-0.55,0.51,-17.73,-0.98
0.04,-9.84,-0.91,0.72,-17.02,-1.07
0.01,-9.79,-0.87,0.63,-14.39,-0.95
0.06,-9.82,-0.87,0.67,-11.78,-1.08
0.01,-9.76,-0.80,0.61,-10.24,-1.16
0.07,-9.86,-3.79,3.85,8.84,-1.29
0.14,-9.89,-1.36,0.21,0.99,-1.18
0.66,-9.83,-2.10,0.82,1.16,-1.05
-0.12,-9.76,-0.62,3.90,-0.58,-1.08
0.56,-9.91,-2.03,0.57,-4.97,-1.01
-0.21,-9.83,0.21,1.40,3.33,-1.32
-0.15,-9.80,-0.43,1.61,-3.75,-1.12
0.31,-9.78,-0.87,1.00,4.85,-1.47
-0.10,-9.92,-0.51,1.18,-0.38,-1.09
0.17,-9.78,-1.37,1.23,2.56,-1.21
-0.02,-9.83,-0.75,1.22,-1.09,-1.20
0.43,-9.70,-1.18,0.78,2.48,-1.32
-0.10,-9.84,-0.49,1.12,-1.23,-1.17
0.07,-9.82,-0.84,0.91,3.29,-1.24
-0.08,-9.80,-0.08,2.12,-1.88,-0.93
0.09,-9.82,-0.47,1.09,2.15,-1.40
0.16,-9.96,-0.90,1.36,-0.43,-1.30
-0.08,-9.88,-0.46,1.21,0.73,-1.38
-0.00,-9.84,-1.11,1.37,1.40,-1.17
-0.02,-9.81,-0.45,1.40,-0.66,-1.09
0.01,-9.84,-0.85,1.21,2.12,-1.28
-0.03,-9.94,-0.54,1.18,-1.03,-1.16
-0.03,-9.93,-0.71,1.11,1.71,-1.23
0.07,-9.86,-0.99,1.37,0.21,-1.25
-0.05,-9.85,-0.55,1.33,0.55,-1.08
0.10,-9.87,-0.98,1.26,1.17,-1.38
-0.14,-9.76,-0.58,1.18,-0.53,-1.02
-0.06,-9.77,-0.77,1.11,1.70,-1.12
0.01,-9.87,-0.77,1.22,-0.41,-1.18
