-0.01,-9.84,-0.78,1.41,0.57,-1.05
-0.00,-9.84,-0.78,1.28,0.67,-1.17
-0.00,-9.81,-0.86,1.27,0.58,-1.17
-0.03,-9.84,-0.74,1.33,0.61,-1.14
0.01,-9.83,-0.86,1.15,0.61,-1.16
0.00,-9.94,-0.70,1.24,0.50,-1.09
0.10,-9.84,-0.84,1.07,0.66,-1.10
-0.05,-9.84,-0.62,1.31,0.66,-1.05
-0.00,-9.86,-0.68,1.12,0.58,-1.15
-0.08,-9.82,-0.81,1.38,0.72,-1.17
-0.03,-9.90,-0.75,1.33,0.62,-1.18
-0.01,-9.95,-0.69,1.18,0.64,-1.08
-0.03,-9.96,-0.72,1.21,0.51,-1.13
-0.03,-9.83,-0.72,1.37,-0.11,-1.31
-0.04,-9.84,-0.75,1.21,-1.11,-1.10
-0.07,-9.79,-0.72,1.18,-2.90,-1.05
-0.04,-9.87,-0.53,0.98,-6.52,-1.17
-0.12,-9.84,-0.50,0.91,-10.90,-1.02
-0.10,-9.80,-0.56,0.76,-13.49,-1.03
-0.07,-9.68,-0.67,0.59,-16.27,-0.93
-0.08,-9.78,-0.67,0.55,-19.08,-1.06
-0.12,-9.95,-0.65,0.44,-21.94,-1.08
-0.12,-9.83,-0.68,0.24,-24.93,-0.94
-0.13,-9.78,-0.69,0.03,-27.11,-0.87
-0.08,-9.79,-0.66,0.08,-28.58,-0.91
-0.11,-9.73,-0.80,0.16,-29.49,-0.89
-0.08,-9.71,-0.88,0.05,-30.10,-0.80
-0.15,-9.92,-0.90,0.02,-30.13,-0.93
-0.10,-9.82,-0.82,0.05,-29.79,-0.83
-0.10,-9.85,-0.67,-1.89,-29.34,-0.93
-0.28,-9.80,-0.67,0.08,-28.69,-0.92
-0.05,-9.68,-0.81,0.31,-28.19,-0.88
-0.06,-9.84,-0.80,0.11,-27.41,-0.93
-0.06,-9.81,-0.88,0.24,-26.51,-0.97
-0.04,-9.83,-0.83,0.15,-25.35,-0.94
-0.11,-9.82,-0.88,0.16,-23.79,-1.08
-0.04,-9.82,-0.81,0.49,-22.66,-1.08
-0.01,-9.82,-0.84,0.30,-21.02,-0.99
-0.15,-9.84,-0.87,0.65,-19.62,-1.18
-0.02,-9.82,-0.83,0.43,-18.34,-0.95
-0.06,-9.82,-0.90,0.46,-17.15,-1.07
0.01,-9.79,-0.91,0.59,-15.79,-0.93
-0.09,-9.67,-0.84,0.69,-14.36,-1.18
-0.06,-9.81,-0.85,0.60,-13.08,-1.22
0.06,-9.88,-0.86,0.71,-11.67,-0.96
-0.02,-9.89,-0.82,0.77,-10.44,-1.24
-0.07,-9.82,-0.69,0.82,-9.57,-1.07
0.02,-9.66,-0.71,0.89,-8.69,-1.03
-0.01,-9.85,-0.84,0.89,-7.89,-1.17
-0.03,-9.87,-0.90,0.93,-8.11,-1.24
0.14,-9.83,-0.65,1.03,-8.25,-1.19
-0.04,-9.79,-0.63,0.85,-7.68,-1.25
0.01,-9.95,-0.70,1.05,-7.16,-1.10
-0.08,-9.70,-0.55,1.01,-8.04,-1.18
-0.07,-9.82,-0.66,0.87,-10.77,-1.06
-0.03,-9.96,-0.78,0.77,-12.50,-1.16
0.12,-9.85,-0.84,0.80,-12.61,-0.99
-0.04,-9.94,-0.82,0.56,-12.08,-1.13
-0.04,-9.76,-0.82,0.78,-11.32,-1.13
0.01,-9.88,-0.87,0.92,-10.44,-1.32
0.02,-9.89,-0.76,0.94,-9.67,-1.05
-0.38,-9.97,0.46,2.97,1.96,-1.72
0.06,-9.79,-1.33,2.37,3.47,-1.08
0.04,-9.86,-0.92,0.90,-1.42,-1.30
-0.21,-9.67,-1.59,14.15,-2.52,-1.34
-0.40,-9.73,0.67,2.14,5.08,-1.25
-0.09,-9.81,-0.06,1.61,-2.31,-1.15
-0.08,-9.91,0.47,-1.66,-1.76,-0.87
-0.05,-9.88,-0.45,1.72,0.66,-1.28
0.26,-9.71,-1.13,1.01,-2.53,-1.07
-0.04,-9.91,-0.35,1.34,1.86,-1.22
0.51,-9.91,-0.10,0.02,-2.07,-1.19
-0.15,-9.87,-0.57,1.18,1.34,-1.20
0.16,-9.87,-1.10,0.94,0.47,-1.24
-0.08,-9.86,-0.47,1.21,0.13,-1.44
0.11,-9.95,-1.20,1.32,1.60,-1.34
0.00,-9.95,-0.62,1.05,-0.81,-1.18
0.15,-9.79,-0.82,1.22,2.68,-1.07
-0.06,-9.86,-0.73,1.39,-1.35,-1.20
-0.02,-9.95,-0.64,1.15,2.05,-1.15
-0.13,-9.82,-1.03,1.27,-0.46,-1.21
-0.08,-9.85,-0.51,1.31,0.76,-1.21
0.14,-9.66,-1.00,1.37,0.95,-1.05
-0.07,-9.85,-0.49,1.30,-0.31,-1.24
0.06,-9.83,-0.79,1.17,2.02,-1.19
