-0.02,-9.85,-0.78,1.32,0.59,-1.07
-0.04,-9.83,-0.77,1.26,0.56,-1.35
0.15,-9.87,-0.79,1.22,0.62,-1.16
-0.02,-9.81,-0.74,1.20,0.45,-1.33
0.10,-9.88,-0.80,1.31,0.63,-1.24
-0.01,-9.84,-0.80,1.28,0.58,-1.05
0.03,-9.81,-0.77,1.24,0.69,-1.18
-0.15,-9.80,-0.72,1.30,0.57,-1.26
0.01,-9.81,-0.85,1.29,0.60,-1.33
0.04,-9.81,-0.88,1.22,1.06,-1.17
-0.01,-9.85,-0.74,1.37,1.09,-1.11
0.03,-9.82,-0.97,1.25,2.10,-1.20
-0.11,-9.87,-1.04,1.40,4.82,-1.08
-0.05,-9.83,-0.84,1.60,6.01,-1.37
-0.08,-9.69,-0.93,1.71,10.21,-1.37
0.01,-9.85,-0.87,1.71,11.91,-1.21
-0.06,-9.67,-0.94,1.79,13.06,-1.50
-0.02,-9.86,-0.90,1.66,13.83,-1.21
-0.09,-9.85,-0.80,1.82,14.40,-1.45
0.05,-9.80,-0.93,1.83,15.53,-1.32
-0.15,-9.79,-0.88,1.81,16.80,-1.40
-0.03,-9.82,-0.73,2.03,17.37,-1.32
-0.00,-9.82,-0.91,2.00,17.45,-1.31
-0.03,-9.78,-0.73,0.00,16.95,-1.27
-0.03,-9.88,-0.67,1.89,15.91,-1.31
-0.05,-9.84,-0.78,1.89,15.19,-1.47
-0.08,-9.82,-0.88,1.83,15.39,-1.31
-0.03,-9.84,-0.79,1.85,15.07,-1.23
-0.04,-9.83,-0.81,1.81,15.18,-1.29
0.00,-9.86,-0.90,1.82,16.89,-1.36
-0.15,-9.85,-0.89,1.83,18.15,-1.43
-0.04,-9.86,-0.77,1.99,19.62,-1.31
-0.06,-9.77,-0.83,0.04,20.58,-1.47
-0.04,-9.79,-0.78,2.05,21.29,-1.37
-0.07,-9.85,-0.72,2.02,21.46,-1.56
-0.05,-9.85,-0.85,2.05,21.21,-1.39
-0.08,-9.69,-0.68,1.97,20.67,-1.27
-0.08,-9.84,-0.79,2.02,19.65,-1.35
-0.03,-9.93,-0.65,1.80,18.57,-1.34
-0.11,-9.81,-0.72,1.97,17.86,-1.38
-0.05,-9.86,-0.82,2.15,19.51,-1.36
-0.10,-9.82,-0.83,1.89,17.93,-1.49
-0.15,-9.94,-0.87,0.02,18.11,-1.43
-0.09,-9.67,-0.70,1.90,17.24,-1.25
-0.07,-9.95,-0.80,1.87,16.26,-1.32
-0.07,-9.83,-0.85,1.97,16.59,-1.46
-0.04,-9.84,-0.82,1.93,18.46,-1.40
0.12,-9.87,-0.63,1.92,17.73,-1.41
-0.08,-9.68,-0.77,1.95,17.57,-1.34
-0.04,-9.77,-0.77,3.85,18.64,-1.32
-0.09,-9.80,-0.79,0.01,18.35,-1.36
-0.07,-9.83,-0.74,1.91,17.53,-1.24
-0.06,-9.84,-0.74,1.88,16.84,-1.17
-0.08,-9.84,-0.89,0.03,16.18,-1.17
-0.05,-9.90,-0.69,1.81,15.73,-1.30
-0.01,-9.81,-0.70,1.77,14.76,-1.36
-0.13,-9.79,-0.63,1.89,13.95,-1.41
-0.08,-9.84,-0.67,1.69,13.58,-1.31
-0.15,-9.81,-0.68,1.81,13.25,-1.28
-0.12,-9.83,-0.72,1.66,12.53,-1.27
-0.04,-9.96,-0.73,1.68,9.77,-1.27
-0.14,-9.83,-0.63,1.56,10.56,-1.24
-0.08,-9.84,-0.65,1.56,9.36,-1.24
-0.08,-9.83,-0.91,1.66,8.15,-1.14
-0.05,-9.78,-0.69,1.52,7.11,-1.40
-0.06,-9.80,-0.62,1.61,6.45,-1.27
-0.05,-9.94,-0.82,1.40,5.44,-1.19
-0.04,-9.66,-0.79,1.60,4.36,-1.26
0.12,-9.80,-0.84,1.31,2.99,-1.33
0.02,-9.93,-0.72,1.21,2.15,-1.15
-0.01,-9.95,-0.72,1.32,1.56,-1.23
-0.02,-9.86,-0.82,1.37,1.53,-1.18
0.04,-9.71,-0.75,1.33,1.67,-1.06
0.13,-9.79,-0.82,1.28,1.44,-1.26
-0.00,-9.82,-0.85,1.35,1.14,-1.23
0.15,-9.79,-0.64,1.37,0.85,-1.26
-0.02,-9.83,-0.78,1.12,0.52,-1.10
-0.09,-9.68,-0.78,1.11,0.65,-1.31
-0.02,-9.82,-0.70,1.39,0.71,-1.14
-0.11,-9.84,-0.90,1.40,0.56,-1.19
0.01,-9.83,-0.72,1.35,0.24,-1.26
-0.03,-9.81,-0.87,1.34,0.53,-1.19
0.01,-9.94,-0.91,1.28,0.50,-1.34
-0.00,-9.94,-0.84,1.15,0.62,-1.32
0.01,-9.81,-0.63,1.24,0.63,-1.21
-0.02,-9.84,-0.79,1.32,0.51,-1.26
