0.12,-9.78,-0.73,1.37,0.52,-1.02
0.01,-9.86,-0.76,1.31,0.71,-1.11
0.03,-9.94,-0.75,1.30,0.60,-1.15
0.15,-9.80,-0.77,1.24,0.60,-1.21
-0.05,-9.78,-0.72,1.22,0.58,-1.09
-0.03,-9.67,-0.84,1.31,0.65,-1.23
-0.05,-9.84,-0.71,1.22,0.63,-1.17
0.02,-9.90,-0.77,1.21,0.75,-1.19
-0.06,-9.84,-0.70,1.33,0.56,-1.23
-0.01,-9.68,-0.62,1.24,0.71,-1.04
-0.06,-9.82,-0.81,1.34,0.63,-1.16
-0.13,-9.86,-0.90,1.27,0.73,-1.22
-0.03,-9.68,-0.74,1.27,0.70,-1.23
-0.03,-9.82,-0.74,1.44,0.78,-1.18
0.13,-9.80,-0.68,1.20,0.74,-1.15
0.04,-9.95,-0.85,1.27,0.63,-1.18
-0.03,-9.95,-0.79,1.18,0.67,-1.23
-0.03,-9.84,-0.73,1.40,0.56,-1.15
-0.02,-9.69,-0.80,1.27,0.54,-1.22
-0.01,-9.82,-0.80,1.21,0.57,-1.37
-0.03,-9.85,-0.85,1.34,0.61,-1.21
0.02,-9.88,-0.76,1.27,0.63,-1.29
-0.14,-9.83,-0.85,1.24,0.60,-1.29
0.05,-9.82,-0.76,1.30,0.65,-1.16
-0.15,-9.79,-0.86,1.31,0.60,-1.24
-0.01,-9.88,-0.82,1.37,0.66,-1.25
0.00,-9.81,-0.80,1.16,0.60,-1.18
-0.03,-9.96,-0.83,1.29,0.60,-1.35
-0.02,-9.82,-0.85,1.16,0.67,-1.24
0.03,-9.66,-0.89,1.30,0.58,-1.27
-0.04,-9.84,-0.62,1.21,0.65,-1.18
0.02,-9.77,-0.76,1.22,0.64,-1.31
-0.06,-9.87,-0.77,1.37,0.56,-1.11
-0.00,-9.86,-0.88,1.31,0.61,-1.28
-0.02,-9.83,-0.80,1.21,0.56,-1.31
-0.00,-9.66,-0.74,1.34,0.45,-1.11
0.12,-9.84,-0.91,1.27,0.69,-1.13
0.01,-9.83,-0.78,1.26,0.76,-1.18
0.04,-9.94,-0.80,1.34,0.64,-1.29
-0.06,-9.80,-0.89,1.25,0.66,-1.25
-0.07,-9.81,-0.90,1.21,0.61,-1.23
-0.02,-9.84,-0.79,1.26,0.48,-1.19
-0.05,-9.84,-0.82,1.21,0.41,-1.26
0.03,-9.68,-0.62,1.25,0.55,-1.12
-0.01,-9.84,-0.80,1.38,0.65,-1.05
-0.04,-9.82,-0.62,1.35,0.69,-1.29
0.00,-9.96,-0.79,1.12,0.70,-1.23
0.13,-9.85,-0.79,1.16,0.56,-1.13
-0.02,-9.84,-0.68,1.18,0.67,-1.26
-0.04,-9.84,-0.81,1.37,0.82,-1.26
-0.06,-9.81,-0.82,1.27,0.76,-1.09
-0.15,-9.81,-0.81,1.27,0.54,-1.32
-0.04,-9.81,-0.85,1.22,0.59,-1.18
-0.03,-9.83,-0.83,1.15,0.56,-1.26
0.12,-9.79,-0.77,1.33,0.84,-1.22
0.00,-9.78,-0.78,1.31,0.45,-1.22
0.02,-9.83,-0.77,1.27,0.63,-1.16
-0.02,-9.82,-0.90,1.27,0.64,-1.22
-0.00,-9.82,-0.85,1.24,0.55,-1.26
-0.03,-9.85,-0.70,1.23,0.48,-1.31
-0.04,-9.78,-0.66,1.12,0.74,-1.11
0.12,-9.87,-0.80,1.21,0.53,-1.12
0.11,-9.82,-0.89,1.30,0.45,-1.22
-0.01,-9.82,-0.65,1.18,0.63,-1.10
-0.14,-9.84,-0.77,1.35,0.41,-1.23
-0.06,-9.76,-0.74,1.37,0.61,-1.27
0.15,-9.82,-0.72,1.23,0.47,-1.27
0.07,-9.90,-0.81,1.26,0.68,-1.08
-0.01,-9.87,-0.82,1.29,0.57,-1.22
-0.06,-9.87,-0.62,1.27,0.71,-1.15
0.00,-9.84,-0.72,1.21,0.47,-1.01
-0.01,-9.84,-0.74,1.34,0.63,-1.05
-0.02,-9.84,-0.81,1.30,0.55,-1.17
0.00,-9.89,-0.83,1.37,0.57,-1.21
0.07,-9.71,-0.90,1.27,0.89,-1.17
0.08,-9.83,-0.87,1.20,0.56,-1.18
-0.02,-9.81,-0.81,1.31,0.66,-1.14
-0.02,-9.96,-0.80,1.20,0.67,-1.20
0.13,-9.80,-0.64,1.35,0.50,-1.15
-0.00,-9.70,-0.81,1.40,0.55,-1.14
-0.03,-9.81,-0.67,1.52,0.63,-1.19
0.03,-9.94,-0.87,1.38,0.49,-1.19
0.14,-9.87,-0.86,1.31,0.56,-1.20
0.04,-9.87,-0.87,1.24,0.64,-1.31
-0.04,-9.86,-0.70,1.30,0.57,-1.14
-0.01,-9.74,-0.92,1.23,0.52,-1.11
-0.02,-9.84,-0.80,1.34,0.73,-1.24
-0.06,-9.90,-0.85,1.24,0.74,-1.08
-0.05,-9.88,-0.74,1.39,0.62,-1.44
0.12,-9.77,-0.85,1.41,0.41,-1.24
0.01,-9.81,-0.70,1.28,0.66,-1.18
-0.13,-9.82,-0.74,1.30,0.41,-1.16
-0.14,-9.84,-0.78,1.27,0.61,-1.14
-0.06,-9.86,-0.63,1.26,0.62,-1.17
-0.02,-9.83,-0.73,1.31,0.72,-1.23
-0.06,-9.79,-0.62,1.36,0.56,-1.05
0.01,-9.84,-0.78,1.19,0.67,-1.29
0.13,-9.83,-0.79,1.43,0.76,-1.37
-0.06,-9.85,-0.80,1.39,0.57,-1.19
0.01,-9.74,-0.80,1.27,0.53,-1.12
-0.00,-9.95,-0.63,1.12,0.67,-1.24
0.00,-9.70,-0.79,1.23,0.63,-1.14
-0.04,-9.84,-0.65,1.27,0.63,-1.17
-0.04,-9.83,-0.87,1.31,0.59,-1.09
0.01,-9.96,-0.82,1.24,0.60,-1.15
-0.04,-9.83,-0.75,1.29,0.63,-1.31
-0.02,-9.84,-0.67,1.35,0.60,-1.43
-0.01,-9.85,-0.79,1.31,0.70,-1.04
-0.04,-9.83,-0.72,1.23,0.72,-1.10
0.04,-9.81,-0.78,1.21,0.70,-1.18
-0.10,-9.80,-0.85,1.24,0.47,-1.24
0.02,-9.76,-0.79,1.33,0.61,-1.14
0.14,-9.84,-0.75,1.27,0.60,-1.24
-0.02,-9.68,-0.78,1.29,0.74,-1.21
0.13,-9.82,-0.91,1.47,0.63,-1.14
-0.05,-9.95,-0.69,1.27,0.57,-1.24
0.02,-9.86,-0.77,1.31,0.39,-1.33
-0.01,-9.86,-0.69,1.31,0.71,-1.12
-0.02,-9.66,-0.78,1.20,0.61,-1.40
0.02,-9.96,-0.76,1.21,0.67,-1.19
-0.14,-9.85,-0.83,1.25,0.56,-1.27
-0.00,-9.84,-0.71,1.18,0.48,-1.07
0.03,-9.83,-0.64,1.41,0.53,-1.18
-0.14,-9.79,-0.66,1.21,0.53,-1.19
-0.15,-9.95,-0.73,1.24,0.66,-1.14
-0.03,-9.84,-0.79,1.26,0.52,-1.14
-0.03,-9.66,-0.82,1.07,0.59,-1.22
-0.11,-9.83,-0.80,1.40,0.67,-1.21
-0.05,-9.85,-0.91,1.24,0.51,-1.24
-0.09,-9.82,-0.79,1.26,0.57,-1.15
-0.01,-9.90,-0.79,1.24,0.46,-1.18
-0.05,-9.96,-0.71,1.21,0.56,-1.08
0.01,-9.83,-0.85,1.36,0.58,-1.33
-0.04,-9.88,-0.84,1.09,0.65,-1.24
-0.04,-9.94,-0.73,1.27,0.60,-1.19
-0.02,-9.84,-0.82,1.27,0.61,-1.15
-0.01,-9.84,-0.70,1.28,0.49,-0.98
-0.02,-9.70,-0.79,1.35,0.55,-1.25
0.01,-9.80,-0.92,1.22,0.70,-1.26
0.03,-9.84,-0.71,1.28,0.53,-1.15
0.12,-9.84,-0.89,1.31,0.40,-1.23
-0.06,-9.83,-0.63,1.21,0.66,-1.29
0.02,-9.78,-0.75,1.28,0.62,-1.27
-0.05,-9.82,-0.80,1.33,0.67,-1.29
-0.03,-9.84,-0.70,1.24,0.56,-1.23
-0.01,-9.69,-0.70,1.22,0.63,-1.25
-0.14,-9.84,-0.69,1.21,0.76,-1.31
0.03,-9.79,-0.86,1.18,0.56,-1.17
-0.06,-9.86,-0.79,1.28,0.66,-1.31
0.00,-9.80,-0.77,1.19,0.50,-1.11
-0.15,-9.86,-0.74,1.31,0.56,-1.31
-0.00,-9.87,-0.79,1.18,0.56,-1.19
-0.04,-9.94,-0.65,1.29,0.63,-1.24
-0.14,-9.70,-0.81,1.22,0.73,-1.12
-0.00,-9.84,-0.79,1.54,0.57,-1.20
-0.03,-9.84,-0.83,1.15,0.63,-1.17
-0.06,-9.82,-0.83,1.21,0.48,-1.23
-0.01,-9.95,-0.70,1.19,0.63,-1.24
-0.01,-9.85,-0.81,1.18,0.62,-1.40
-0.06,-9.80,-0.75,1.41,0.68,-1.14
0.02,-9.74,-0.65,1.30,0.64,-1.15
-0.02,-9.84,-0.85,1.32,0.56,-1.11
0.01,-9.82,-0.89,1.43,0.63,-1.27
-0.15,-9.66,-0.70,1.21,0.61,-1.34
0.02,-9.86,-0.74,1.23,0.65,-1.29
-0.14,-9.82,-0.72,1.41,0.60,-1.17
0.02,-9.83,-0.77,1.19,0.53,-1.11
0.12,-9.95,-0.78,1.38,0.67,-1.25
0.00,-9.78,-0.66,1.35,0.56,-1.26
-0.04,-9.68,-0.80,1.29,0.56,-1.24
-0.06,-9.84,-0.72,1.30,0.57,-1.19
-0.05,-9.81,-0.78,1.18,0.61,-1.20
-0.15,-9.79,-0.79,1.32,0.62,-1.12
-0.03,-9.83,-0.82,1.35,0.61,-1.25
-0.02,-9.84,-0.75,1.14,0.53,-1.15
-0.04,-9.83,-0.81,1.21,0.63,-1.27
-0.01,-9.87,-0.65,1.24,0.66,-1.25
-0.01,-9.83,-0.80,1.21,0.56,-1.11
0.00,-9.88,-0.88,1.40,0.73,-1.15
-0.07,-9.87,-0.66,1.34,0.60,-1.31
-0.05,-9.88,-0.76,1.26,0.63,-1.34
0.11,-9.85,-0.89,1.35,0.71,-1.19
-0.01,-9.84,-0.69,1.29,0.56,-1.18
-0.04,-9.82,-0.78,1.36,0.65,-1.29
-0.01,-9.85,-0.65,1.07,0.66,-1.26
0.13,-9.96,-0.78,1.25,0.57,-1.19
0.05,-9.84,-0.87,1.22,0.68,-1.10
-0.04,-9.68,-0.65,1.20,0.66,-1.11
