0.03,-9.80,-0.71,1.28,0.50,-1.15
-0.05,-9.82,-0.84,1.31,0.44,-1.27
-0.00,-9.85,-0.63,1.27,0.44,-1.02
-0.03,-9.80,-0.76,1.37,0.45,-1.14
0.00,-9.83,-0.78,1.27,0.60,-1.33
-0.08,-9.80,-0.91,1.27,0.70,-1.30
0.06,-9.82,-0.83,1.24,0.87,-1.15
-0.04,-9.82,-0.81,1.25,0.64,-1.21
-0.03,-9.87,-0.77,1.32,0.44,-1.31
-0.02,-9.68,-0.85,1.35,0.65,-1.11
-0.07,-9.96,-0.89,1.18,0.65,-1.08
-0.01,-9.95,-0.85,1.27,0.15,-1.27
-0.06,-9.82,-0.90,1.26,0.18,-1.18
-0.10,-9.83,-0.69,1.27,-1.02,-1.21
-0.07,-9.85,-0.67,1.10,-3.82,-1.09
-0.11,-9.96,-0.66,1.03,-6.65,-1.05
-0.04,-9.86,-0.69,0.77,-9.64,-1.19
-0.05,-9.78,-0.71,0.87,-12.52,-1.13
-0.07,-9.96,-0.71,0.93,-14.69,-1.02
-0.12,-9.84,-0.61,0.65,-17.52,-1.11
-0.08,-9.83,-0.69,0.52,-19.45,-0.89
-0.11,-9.88,-0.75,0.42,-20.86,-0.94
-0.05,-9.82,-0.72,0.27,-22.54,-0.85
-0.12,-9.85,-0.75,0.23,-24.22,-0.98
-0.08,-9.66,-0.77,0.08,-25.18,-0.94
-0.15,-9.83,-0.79,0.18,-26.39,-1.01
-0.12,-9.81,-0.91,0.21,-27.80,-0.85
-0.09,-9.83,-0.80,0.08,-27.66,-0.87
-0.10,-9.89,-0.93,0.18,-25.69,-0.81
-0.04,-9.84,-0.89,0.44,-23.94,-0.80
-0.14,-9.80,-0.89,0.36,-22.29,-0.82
0.03,-9.84,-0.78,0.41,-21.27,-0.98
-0.09,-9.84,-0.87,0.37,-20.60,-1.05
0.00,-9.83,-0.77,0.55,-19.64,-1.06
-0.04,-9.87,-0.86,0.40,-18.37,-1.06
-0.10,-9.81,-0.82,0.39,-17.73,-0.97
-0.06,-9.83,-0.85,0.50,-16.84,-1.11
-0.04,-9.84,-0.81,0.56,-16.69,-1.03
-0.07,-9.88,-0.74,0.63,-16.29,-0.95
-0.06,-9.87,-0.69,0.62,-16.27,-1.05
-0.05,-9.82,-0.74,0.53,-16.44,-1.02
-0.04,-9.71,-0.87,0.78,-16.72,-1.15
-0.15,-9.86,-0.67,0.46,-16.34,-1.11
-0.05,-9.84,-0.92,0.60,-15.86,-1.15
-0.02,-9.95,-0.86,0.69,-15.50,-1.18
-0.15,-9.80,-0.78,0.63,-14.94,-1.02
0.00,-9.83,-0.90,0.61,-14.33,-1.11
-0.01,-9.83,-0.80,0.53,-13.29,-1.14
0.14,-9.83,-0.79,0.67,-12.98,-1.01
-0.07,-9.83,-0.80,0.81,-12.38,-1.04
0.15,-9.80,-0.80,0.79,-11.14,-1.05
0.03,-9.84,-0.88,0.92,-9.55,-1.03
0.06,-9.84,-0.83,0.82,-7.58,-1.19
-0.05,-9.82,-0.69,0.88,-6.28,-1.14
-0.01,-9.93,-0.66,1.10,-7.21,-1.16
-0.00,-9.77,-0.83,1.00,-7.56,-1.06
-0.08,-9.86,-0.75,1.01,-7.33,-1.05
-0.15,-9.81,-0.76,0.92,-7.02,-1.12
0.02,-9.82,-0.91,1.03,-7.93,-1.11
0.12,-9.81,-0.76,0.82,-8.64,-1.18
-0.03,-9.83,-0.84,0.87,-8.69,-1.11
-0.01,-9.95,-0.86,0.99,-8.05,-1.11
-0.13,-9.86,-0.71,0.98,-7.46,-1.11
0.01,-9.83,-0.65,0.95,-6.89,-1.02
0.04,-9.82,-0.84,1.00,-6.18,-1.22
0.05,-9.86,-0.85,1.08,-5.04,-1.05
0.02,-9.87,-0.86,1.11,-4.50,-1.18
-0.04,-9.83,-0.81,1.07,-4.15,-1.21
0.15,-9.83,-0.77,1.13,-4.01,-1.27
-0.11,-9.82,-0.79,1.15,-3.95,-1.10
0.06,-9.91,-0.78,1.06,-2.97,-1.23
0.02,-9.96,-0.74,1.25,-2.47,-1.13
0.32,-9.87,-1.39,0.56,1.69,-1.10
-0.15,-9.71,-0.49,1.15,-0.06,-1.09
-0.10,-9.86,-1.03,1.44,0.74,-1.27
-0.13,-9.82,-0.57,1.21,-0.22,-1.27
0.02,-9.84,-0.89,1.29,1.44,-1.11
-0.03,-9.89,-0.74,1.36,-0.39,-1.20
0.05,-9.87,-0.82,1.13,1.32,-1.24
0.03,-9.95,-0.68,1.29,0.18,-1.12
-0.04,-9.95,-0.70,1.31,0.93,-1.32
0.03,-9.86,-0.66,1.33,0.59,-1.21
-0.01,-9.94,-0.65,1.27,0.36,-1.37
0.15,-9.79,-0.85,1.30,0.86,-1.15
0.02,-9.84,-0.89,1.21,0.36,-1.28
-0.11,-9.81,-0.78,1.27,0.79,-1.10
0.10,-9.84,-0.91,1.37,0.60,-1.12
-0.03,-9.79,-0.74,1.24,0.64,-1.24
-0.06,-9.85,-0.71,1.25,0.76,-1.35
