0.14,-9.80,-0.76,1.34,0.73,-1.25
0.01,-9.89,-0.78,1.25,0.42,-1.31
-0.13,-9.84,-0.77,1.33,0.76,-1.24
0.02,-9.82,-0.68,1.19,0.51,-1.17
0.05,-9.86,-0.90,1.34,0.71,-1.37
-0.01,-9.68,-0.63,1.30,0.54,-1.14
0.05,-9.95,-0.86,1.14,0.60,-1.21
0.13,-9.85,-0.81,1.25,0.53,-1.16
0.03,-9.78,-0.77,1.29,0.57,-1.38
-0.04,-9.69,-0.75,1.26,0.62,-1.29
0.01,-9.85,-0.66,1.24,0.60,-1.19
0.03,-9.83,-0.68,1.38,0.56,-1.18
0.15,-9.69,-0.80,1.34,1.67,-1.26
0.04,-9.87,-1.02,1.45,2.98,-1.20
0.01,-9.80,-1.30,1.89,12.25,-1.31
0.12,-9.86,-1.25,2.04,22.00,-1.51
0.02,-9.95,-1.23,2.60,31.21,-1.39
-0.04,-9.81,-1.33,3.04,42.29,-1.53
-0.09,-9.84,-1.19,3.32,50.85,-1.73
-0.27,-9.94,-1.25,3.68,60.96,-1.58
-0.28,-9.81,-1.25,3.77,67.98,-1.93
-0.49,-9.73,-0.96,3.98,70.73,-3.91
-0.49,-9.79,-0.60,3.90,67.26,-2.05
-0.49,-9.84,-0.05,3.56,55.18,-1.89
-0.26,-9.84,-0.36,3.01,42.02,-1.50
-0.23,-9.89,-0.56,2.85,36.16,-1.47
-0.30,-9.84,-0.62,2.58,34.36,-1.49
-0.11,-9.90,-0.75,2.53,32.78,-1.52
-0.04,-9.66,-0.74,2.42,32.69,-1.58
-0.30,-9.84,-0.65,2.50,31.55,-1.60
-0.13,-9.75,-0.61,2.30,28.64,-1.41
-0.30,-9.83,-0.51,2.28,24.47,-1.28
-0.13,-9.69,-0.49,1.97,19.48,-1.40
-0.08,-9.84,-0.59,1.84,16.08,-1.40
-0.07,-9.87,-0.63,1.73,14.31,-1.27
-0.06,-9.95,-0.62,1.77,11.47,-1.24
-0.08,-9.86,-0.76,1.59,7.96,-1.23
-0.03,-9.79,-0.69,1.54,5.34,-1.47
-0.06,-9.81,-0.68,1.33,2.41,-1.29
-0.03,-9.86,-0.63,1.07,0.37,-1.11
0.02,-9.85,-0.82,1.11,-0.02,-1.23
-0.15,-9.85,-0.81,1.28,1.16,-1.11
0.14,-9.84,-0.62,1.36,1.32,-1.22
-0.06,-9.84,-0.74,1.16,0.97,-1.20
-0.13,-9.68,-0.79,1.18,0.11,-1.18
0.05,-9.84,-0.83,1.27,0.44,-1.18
-0.05,-9.96,-0.69,1.21,0.18,-1.29
0.01,-9.81,-0.87,1.26,-0.54,-0.97
-0.03,-9.83,-0.81,1.18,-0.44,-1.07
-0.13,-9.80,-0.82,1.08,0.11,-1.21
-0.13,-9.87,-0.83,1.38,0.71,-1.18
-0.02,-9.83,-0.87,1.30,0.81,-1.09
-0.05,-9.79,-0.75,1.38,0.53,-1.20
-0.13,-9.84,-0.80,1.24,0.30,-1.28
-0.01,-9.79,-0.74,1.33,0.60,-1.19
-0.03,-9.83,-0.91,1.35,0.70,-1.21
0.09,-9.96,-0.78,1.28,0.45,-1.23
-0.08,-9.79,-0.79,1.26,0.51,-1.25
-0.06,-9.77,-0.88,1.21,0.83,-1.22
-0.07,-9.85,-0.74,1.14,0.42,-1.17
0.12,-9.76,-0.77,1.27,0.44,-1.25
-0.04,-9.79,-0.70,1.20,0.72,-1.26
0.04,-9.81,-0.73,1.32,0.51,-1.16
-0.13,-9.80,-0.84,1.31,0.40,-1.21
-0.06,-9.84,-0.87,1.39,0.70,-1.23
